index,Democrat,Republican,Ambigious,ideology_score,ideology_score_flw,party,news_count,politicians_flw_count,worldview_alignment
15668001,7,2,3,0.25,0.244621154993956,Democrat,2.0,29,0.7777777777777778
1343574110,6,1,4,,0.211287340637757,,,35,0.14285714285714285
613879656,7,2,4,0.27083333333333304,0.18841142046269502,Democrat,12.0,7,0.7777777777777778
552094863,3,4,7,0.4375,0.24112766189631202,Democrat,4.0,23,0.42857142857142855
14200865,0,8,2,0.75,0.7533250408112211,Republican,13.0,42,1.0
41911874,13,1,1,0.5,,Republican,1.0,,0.9285714285714286
738066930246942721,2,6,5,,,,,,0.75
879052352786923520,3,5,5,0.15625,0.21804453843483101,Democrat,16.0,21,0.375
376355352,2,7,2,0.698717948717948,0.6382462897108261,Republican,39.0,1,0.7777777777777778
110830157,1,5,4,0.8618421052631571,0.723798126726459,Republican,38.0,25,0.8333333333333334
14263302,3,6,2,0.3125,0.168884790554543,Democrat,8.0,3,0.3333333333333333
724688498616229888,1,3,6,0.6666666666666661,0.687448350723855,Republican,9.0,15,0.75
371827005,5,2,8,0.21250000000000002,0.196958286417166,Democrat,20.0,35,0.7142857142857143
163584709,4,4,5,0.3125,0.249738642638083,Democrat,8.0,54,0.5
1959341418,5,3,3,0.21590909090909002,0.23355418672611203,Democrat,22.0,37,0.625
252510049,4,3,5,0.21875000000000003,0.264896441429158,Democrat,16.0,12,0.5714285714285714
461228493,4,4,3,0.1875,0.18808516843993,Democrat,8.0,6,0.5
38066483,2,7,3,,0.7086326793034511,,,27,0.7777777777777778
17382639,1,7,3,0.7931034482758621,0.73725952426117,Republican,29.0,47,0.875
17489582,3,7,0,0.5,0.481890657359103,Republican,2.0,3,0.3
575913909,7,3,2,0.1875,0.263480182476867,Democrat,4.0,2,0.7
729259435,5,3,4,0.4375,0.24481961467759802,Democrat,4.0,59,0.625
525645487,0,7,3,0.75,0.7159195823842041,Republican,14.0,7,1.0
769735774682046465,0,8,4,,,,,,1.0
298165828,3,4,4,0.24166666666666603,0.20541262669642701,Democrat,30.0,8,0.42857142857142855
71059871,3,6,4,0.18421052631578902,0.19695366853512203,Democrat,19.0,47,0.3333333333333333
42146903,6,1,5,0.5,0.150226409195266,Republican,4.0,12,0.8571428571428571
163627253,5,3,3,0.416666666666666,0.204282016995066,Democrat,3.0,12,0.625
1033381926,0,8,4,0.6666666666666661,0.7308093450570861,Republican,3.0,16,1.0
285328319,1,7,3,0.625,0.7737100146470841,Republican,4.0,4,0.875
28856818,1,4,8,0.833333333333333,0.515797947011226,Republican,6.0,1,0.8
216101040,5,2,4,0.16666666666666602,0.262430522755824,Democrat,12.0,19,0.7142857142857143
12989402,4,2,11,0.133333333333333,0.31022896689025803,Democrat,15.0,9,0.6666666666666666
846822293053591557,0,3,7,,,,,,1.0
953299372766384129,2,6,4,,,,,,0.75
793630825766088704,7,5,2,0.15,0.21781301415137103,Democrat,5.0,28,0.5833333333333334
1006788768,4,5,5,0.276315789473684,0.21554907101461002,Democrat,19.0,41,0.4444444444444444
17124747,7,2,10,0.25,0.11683489433261202,Democrat,2.0,8,0.7777777777777778
866856674883129345,0,7,4,,,,,,1.0
42220105,6,4,3,0.14285714285714202,0.223374739304145,Democrat,7.0,71,0.6
576204994,1,5,6,0.75,0.728128972730357,Republican,28.0,24,0.8333333333333334
752949684998639617,1,5,7,,,,,,0.8333333333333334
2866337119,2,6,3,0.9166666666666661,0.714037031059494,Republican,9.0,27,0.75
785269801740492800,4,5,6,,0.26600069804424903,,,16,0.5555555555555556
747912187910324224,9,0,3,0.25,,Democrat,4.0,,1.0
26039281,5,4,2,0.25,0.200446492742432,Democrat,6.0,26,0.5555555555555556
14719443,4,3,7,0.375,0.20931526087280802,Democrat,4.0,64,0.5714285714285714
1024513010319192064,1,6,3,0.7000000000000001,0.7790177417424751,Republican,5.0,4,0.8571428571428571
226551339,7,3,2,0.24,0.21775505736847603,Democrat,25.0,21,0.7
598991889,4,3,3,0.21428571428571402,,Democrat,7.0,,0.5714285714285714
2354217709,1,3,6,1.0,,Republican,3.0,,0.75
1045427711399923713,0,11,2,,,,,,1.0
25406502,3,7,3,,0.24985249584644703,,,29,0.7
16300302,2,6,2,0.15,0.212696383794988,Democrat,15.0,4,0.25
861291152,2,8,2,0.65,0.632820169196839,Republican,10.0,16,0.8
1318359937685311488,2,2,6,1.0,0.71742792078179,Republican,1.0,39,0.5
218781118,5,3,2,0.295454545454545,,Democrat,11.0,,0.625
324022062,0,7,4,0.16666666666666602,0.15241067553946502,Democrat,3.0,10,0.0
935427428,2,4,4,0.1875,0.244906714597446,Democrat,4.0,74,0.3333333333333333
790935440,4,1,6,0.25,0.195765367565041,Democrat,10.0,10,0.8
815603829827772417,0,6,5,,,,,,1.0
756256521164496896,3,2,7,0.25,0.18010079769761,Democrat,13.0,19,0.6
1041821409608196099,1,6,4,,,,,,0.8571428571428571
540061879,6,1,8,0.25,0.143299532992261,Democrat,13.0,8,0.8571428571428571
74559989,4,4,4,0.33333333333333304,0.23252111897282302,Democrat,3.0,78,0.5
1849523652,3,5,2,0.0,0.18478856353414302,Democrat,1.0,8,0.375
115210532,3,5,2,0.116666666666666,0.253391905607294,Democrat,30.0,48,0.375
885496359918256128,1,5,5,0.765625,0.6947033896808651,Republican,16.0,33,0.8333333333333334
4775185346,4,1,6,0.1875,0.18133651775908102,Democrat,8.0,9,0.8
104445010,5,4,5,0.3125,,Democrat,4.0,,0.5555555555555556
912195016881209345,1,8,4,,,,,,0.8888888888888888
2731684577,3,2,6,0.0,0.199745634047566,Democrat,1.0,46,0.6
760162813784494081,7,2,6,,,,,,0.2222222222222222
1172498716370120707,0,5,5,,,,,,1.0
788432058628526080,0,4,6,0.8437500000000001,,Republican,16.0,,1.0
181413514,4,5,4,0.25,0.20030265042032902,Democrat,5.0,43,0.4444444444444444
118735414,0,5,5,0.8625,0.7146526491573081,Republican,20.0,18,1.0
23965663,5,5,3,0.26190476190476103,0.259127123768563,Democrat,21.0,99,0.5
1506866443,0,9,3,0.8125,0.789886662389993,Republican,8.0,17,1.0
742076049618538496,0,2,8,0.928571428571428,0.6986016721254951,Republican,7.0,18,1.0
226979166,4,4,2,0.3125,0.8660519118379111,Democrat,8.0,2,0.5
385732310,1,5,5,0.381578947368421,0.25146242587656603,Democrat,19.0,6,0.16666666666666666
166428103,7,3,3,0.28571428571428503,0.26829123603493804,Democrat,7.0,11,0.7
3399442804,3,5,2,0.22916666666666602,0.29114447942284805,Democrat,24.0,40,0.375
38853149,4,2,4,0.75,0.707447253540164,Republican,8.0,25,0.3333333333333333
875043675360907264,0,6,4,0.9047619047619041,0.77759086886085,Republican,21.0,9,1.0
484158338,8,2,3,0.36111111111111105,0.222104078500503,Democrat,9.0,4,0.8
820077346552217600,6,2,3,0.31578947368421,0.11626778754543901,Democrat,19.0,4,0.75
745822053375180800,7,3,4,0.2,0.20228440086722002,Democrat,20.0,52,0.7
746985336,0,10,2,0.8823529411764701,0.7546740533006591,Republican,34.0,12,1.0
983631044,3,0,7,0.2,0.21965758849298803,Democrat,5.0,9,1.0
82531755,5,5,0,0.104166666666666,,Democrat,12.0,,0.5
4837470299,2,6,3,0.317307692307692,0.21061666425484102,Democrat,52.0,5,0.25
71187940,7,3,5,0.125,0.20712712625914,Democrat,2.0,9,0.7
130978939,1,5,5,0.039473684210526,,Democrat,38.0,,0.16666666666666666
965722323985797121,5,0,5,,,,,,0.0
1159855087,1,4,5,,0.678595707167936,,,33,0.8
2787087057,5,2,3,0.277777777777777,0.28088989292118705,Democrat,9.0,29,0.7142857142857143
350336411,6,6,3,0.272058823529411,0.24341676484392802,Democrat,34.0,21,0.5
3180827332,7,3,3,0.14285714285714202,0.26886856053051,Democrat,7.0,32,0.7
716167495,1,4,6,0.8235294117647051,0.723216840239385,Republican,34.0,3,0.8
1340922480,6,2,4,0.225,0.19135158259724602,Democrat,10.0,10,0.75
2649900626,3,6,4,0.30000000000000004,0.215225390849401,Democrat,10.0,17,0.3333333333333333
828649446120554499,0,6,5,,,,,,1.0
154671263,3,6,1,,0.667396410287998,,,4,0.6666666666666666
1465756604,8,1,6,0.25,0.21186559596718102,Democrat,9.0,12,0.8888888888888888
299269310,4,3,5,0.25,0.180756119271649,Democrat,1.0,9,0.5714285714285714
316581094,4,1,8,0.0,0.16806338843791202,Democrat,3.0,24,0.8
357457815,0,4,6,0.9444444444444441,0.678433917208853,Republican,9.0,4,1.0
24535552,0,10,3,0.85,0.727096248211005,Republican,5.0,101,1.0
3395689149,0,6,4,0.8152173913043471,0.6527408707626521,Republican,46.0,33,1.0
159582463,7,4,3,0.295454545454545,0.20784896798625302,Democrat,11.0,70,0.6363636363636364
178915418,1,4,5,0.08333333333333301,0.20862895142367202,Democrat,6.0,6,0.2
997955004,3,4,3,0.9791666666666661,0.712596679349202,Republican,372.0,9,0.5714285714285714
993713583174422528,1,3,6,0.875,,Republican,4.0,,0.75
15247273,7,4,1,0.15,0.17062917977147102,Democrat,5.0,24,0.6363636363636364
448142012,2,3,5,0.28333333333333305,0.21354782248384802,Democrat,15.0,9,0.4
294908573,6,2,7,0.10714285714285701,0.20799445684783302,Democrat,7.0,18,0.75
775360880980660224,4,3,3,0.125,,Democrat,10.0,,0.5714285714285714
1056594937339396096,0,9,3,0.34375000000000006,0.23419889018234602,Democrat,8.0,77,0.0
32337985,3,3,4,0.375,0.215316032280767,Democrat,2.0,5,0.5
842483777100283904,6,6,0,0.17857142857142802,0.16049795686041401,Democrat,7.0,4,0.5
15745441,4,5,1,0.265625,0.253768850651905,Democrat,16.0,3,0.4444444444444444
24811681,5,3,5,0.30000000000000004,,Democrat,10.0,,0.625
12925272,1,6,3,,0.185812846248352,,,1,0.8571428571428571
396706815,4,5,1,0.1875,0.19921378627278302,Democrat,4.0,14,0.4444444444444444
3234661775,1,6,4,1.0,0.7287699368543481,Republican,5.0,20,0.8571428571428571
2180151155,6,2,3,0.22727272727272702,0.367516703789152,Democrat,11.0,16,0.75
929901614,3,2,7,0.315217391304347,0.19894352867623402,Democrat,23.0,41,0.6
926625139940143104,2,8,2,0.8571428571428571,0.753530421533653,Republican,7.0,15,0.8
15586014,2,4,4,0.321428571428571,0.224511230182371,Democrat,7.0,10,0.3333333333333333
751651375407181824,4,4,4,0.177480916030534,0.18873433581982602,Democrat,262.0,9,0.5
3418466404,0,0,17,0.21428571428571402,0.0,Democrat,28.0,1,0.5
330075517,3,5,2,0.34375000000000006,0.219231766685818,Democrat,8.0,10,0.375
933437539079385088,2,5,3,0.25,0.18504557464870403,Democrat,1.0,42,0.2857142857142857
221141835,1,5,5,0.8684210526315791,0.7112303316579871,Republican,19.0,9,0.8333333333333334
1009210786101817344,2,6,3,0.925,0.7750165155258021,Republican,20.0,20,0.75
134851925,6,3,2,0.125,0.19701769941184202,Democrat,2.0,17,0.6666666666666666
1858366580,0,6,4,0.75,0.6604058296782711,Republican,1.0,10,1.0
855958755237933056,1,2,7,0.8125,0.701222933851371,Republican,4.0,24,0.6666666666666666
250521575,4,2,4,0.7020202020202021,,Republican,297.0,,0.3333333333333333
785944424102572032,1,5,4,0.7978971962616821,,Republican,214.0,,0.8333333333333334
423168369,6,4,3,0.25,0.22636274327917602,Democrat,2.0,15,0.6
1013796373,0,4,7,0.8888888888888881,0.6465886083094841,Republican,9.0,5,1.0
306578460,1,3,6,0.25,,Democrat,2.0,,0.25
1716510241,3,2,6,0.22222222222222202,0.203589263160445,Democrat,18.0,15,0.6
448415833,0,2,9,0.1875,0.15102379658067,Democrat,4.0,7,0.0
2747035544,5,7,1,0.09090909090909001,0.243704581107605,Democrat,11.0,24,0.4166666666666667
194221611,0,5,5,0.7822580645161291,0.7564791724730651,Republican,62.0,11,1.0
569578376,0,3,7,0.5,0.589761278291768,Republican,5.0,1,0.0
169364304,1,6,5,0.805555555555555,0.695719656486609,Republican,9.0,23,0.8571428571428571
921520686618722304,1,7,4,0.8541666666666661,0.68844093985591,Republican,12.0,15,0.875
2309068454,0,4,6,0.75,0.928781038281669,Republican,7.0,2,1.0
546166043,2,5,4,0.25,0.21599518683059202,Democrat,3.0,11,0.2857142857142857
15328895,11,4,3,0.14285714285714202,,Democrat,7.0,,0.7333333333333333
177633498,1,8,2,0.7812500000000001,0.6753146745406391,Republican,8.0,7,0.8888888888888888
17995387,0,6,4,0.75,0.7000710109435231,Republican,10.0,10,1.0
2204132642,1,3,6,0.9,,Republican,5.0,,0.75
3920381061,1,3,6,0.642857142857142,0.683466519026874,Republican,7.0,13,0.75
272921344,6,3,7,,0.17801358176033702,,,9,0.3333333333333333
920756186575667200,0,7,5,0.5714285714285711,,Republican,7.0,,1.0
583931137,6,6,2,0.225,0.23239540736492903,Democrat,20.0,91,0.5
365284550,7,6,4,0.3125,0.238277974079544,Democrat,4.0,9,0.5384615384615384
3369062063,1,5,4,0.805555555555555,0.7042580851029101,Republican,18.0,8,0.8333333333333334
897131970534273024,1,6,5,0.75,0.7459474847404991,Republican,14.0,20,0.8571428571428571
1074532387,0,3,8,1.0,0.7892157255527331,Republican,3.0,12,1.0
30140204,0,3,7,0.708333333333333,0.7664793547758041,Republican,84.0,5,1.0
774614888933011456,0,6,6,0.897058823529411,,Republican,17.0,,1.0
949368505295605760,1,7,5,0.802631578947368,0.7512965804650651,Republican,19.0,38,0.875
86177206,1,11,0,0.798611111111111,0.781334017621727,Republican,36.0,65,0.9166666666666666
123603770,2,7,1,0.7291666666666661,0.612942610078899,Republican,12.0,4,0.7777777777777778
109237362,0,3,7,0.583333333333333,,Republican,6.0,,1.0
521013701,0,8,4,1.0,0.667407117880631,Republican,4.0,45,1.0
761715101690802176,0,9,2,1.0,0.6864763114222181,Republican,1.0,5,1.0
1369892815,0,2,9,0.9166666666666661,0.721195506228384,Republican,9.0,8,1.0
73158681,1,6,4,0.583333333333333,0.761798251716649,Republican,6.0,33,0.8571428571428571
826199353,3,5,5,0.22560975609756,0.192852488845444,Democrat,41.0,71,0.375
2426665218,0,8,4,0.9897798742138361,0.8196882128810241,Republican,318.0,10,1.0
3334900841,0,4,7,0.7187500000000001,0.72413747347624,Republican,16.0,58,1.0
770356860,2,7,1,0.383333333333333,0.22944648191180703,Democrat,15.0,20,0.2222222222222222
828037499062718465,1,6,5,,,,,,0.8571428571428571
2245348773,1,1,9,0.8841463414634141,0.575596116972039,Republican,41.0,3,0.5
1053794980194631681,0,6,5,,,,,,1.0
1594084813,3,4,7,0.238636363636363,0.200990318330164,Democrat,22.0,55,0.42857142857142855
2889766347,4,4,5,0.0,0.210738553676828,Democrat,1.0,70,0.5
883115266221252608,2,8,1,0.785714285714285,0.6807853315408811,Republican,14.0,3,0.8
287010373,6,1,6,0.291666666666666,0.17149677193350102,Democrat,6.0,12,0.8571428571428571
200475593,2,4,4,0.3125,0.159815892893228,Democrat,8.0,6,0.3333333333333333
1066755445,0,5,6,1.0,0.515797947011226,Republican,3.0,1,1.0
1924926054,1,5,5,0.7812500000000001,,Republican,8.0,,0.8333333333333334
993741024,3,5,5,0.125,0.20590751902557403,Democrat,12.0,30,0.375
106567075,1,7,3,1.0,0.6934107416761841,Republican,3.0,26,0.875
94361622,0,9,3,0.75,0.7053339429063911,Republican,12.0,40,1.0
780599191,9,2,5,0.291666666666666,0.230511501949189,Democrat,6.0,10,0.8181818181818182
349237559,4,5,5,0.25,0.23703391628589401,Democrat,2.0,7,0.4444444444444444
1340652234,9,2,6,0.125,0.20267177119176602,Democrat,2.0,24,0.8181818181818182
544767485,0,6,8,0.9,0.7233101507059161,Republican,15.0,4,1.0
20474567,3,4,4,0.30681818181818105,0.22811374858548203,Democrat,22.0,9,0.42857142857142855
245931712,0,7,6,0.6681818181818181,0.32455041868725804,Republican,55.0,18,1.0
907069369,0,7,5,0.803571428571428,0.5491806850101311,Republican,14.0,35,1.0
450371422,0,10,3,,0.6190548201587871,,,3,1.0
40968275,1,7,5,0.8125,,Republican,8.0,,0.875
131374670,5,4,4,0.375,0.21171589862282203,Democrat,4.0,31,0.5555555555555556
531963962,0,0,10,0.875,0.397685980594261,Republican,2.0,2,0.5
15878120,8,4,5,0.25,0.269995485091439,Democrat,11.0,1,0.6666666666666666
3182332453,0,8,3,0.651515151515151,0.784177797224566,Republican,33.0,3,1.0
22857566,1,6,3,0.923076923076923,0.7112330900000261,Republican,13.0,16,0.8571428571428571
2572975557,0,4,7,0.75,0.6806668530511251,Republican,4.0,2,1.0
896667511,1,4,5,0.8854166666666661,0.73385069253085,Republican,24.0,13,0.8
3378983813,0,4,8,0.9166666666666661,0.7105071858278471,Republican,3.0,23,1.0
54601024,1,8,2,0.7916666666666661,0.687001621710115,Republican,24.0,11,0.8888888888888888
25618812,2,3,5,0.875,0.71590599991404,Republican,8.0,37,0.6
303062981,3,9,0,0.22222222222222202,0.252699306554775,Democrat,9.0,59,0.25
4005194663,0,2,8,0.861111111111111,0.7030591400518641,Republican,9.0,11,1.0
25770827,6,2,6,0.234375,0.189094247656685,Democrat,16.0,34,0.75
23163451,1,1,8,0.807692307692307,0.454536584064096,Republican,13.0,62,0.5
761400376000024579,7,6,5,,,,,,0.46153846153846156
544489715,2,4,4,0.25,0.16445023611699303,Democrat,1.0,9,0.3333333333333333
20492885,6,4,4,0.3125,0.219970902351693,Democrat,4.0,53,0.6
344854154,9,3,6,0.16666666666666602,0.154149037569442,Democrat,6.0,20,0.75
3819325753,3,8,2,0.16666666666666602,0.24407347350395203,Democrat,6.0,91,0.2727272727272727
800761640,0,5,5,0.583333333333333,0.715064566177781,Republican,3.0,15,1.0
227848569,3,3,8,0.25,0.22127915247625002,Democrat,2.0,52,0.5
21151367,2,3,5,0.8541666666666661,0.7388126733499211,Republican,12.0,37,0.6
523780510,0,6,6,0.8137254901960781,,Republican,102.0,,1.0
2300249042,3,7,4,0.15,0.20984184375820103,Democrat,5.0,9,0.3
24362589,3,5,3,0.28571428571428503,0.18389382696585602,Democrat,7.0,20,0.375
186331400,4,7,1,0.583333333333333,0.39921517038456605,Republican,3.0,9,0.6363636363636364
2478747764,0,2,8,0.807692307692307,0.721518387065293,Republican,13.0,6,1.0
74065296,3,5,2,0.5,0.234461348449602,Republican,1.0,24,0.375
189287622,1,6,3,0.8636363636363631,0.742045388363979,Republican,22.0,61,0.8571428571428571
1030240889267015680,0,6,6,0.625,0.7089430416969691,Republican,2.0,34,1.0
2176904740,3,3,5,0.8125,0.525924971891475,Republican,16.0,146,0.5
89771517,8,2,3,0.25,0.32567499257925503,Democrat,8.0,14,0.8
2436065236,9,2,3,0.1875,0.20904929812880702,Democrat,4.0,52,0.8181818181818182
574629733,2,4,7,0.8194444444444441,0.6615064244595661,Republican,18.0,10,0.6666666666666666
11423952,2,7,1,0.21875000000000003,0.34874785953144005,Democrat,32.0,16,0.2222222222222222
533141393,1,3,8,0.22580645161290303,0.17878948146251802,Democrat,31.0,16,0.25
2460479600,1,4,5,0.75,0.6764997264081211,Republican,6.0,10,0.8
142212284,1,7,3,0.625,0.751889616822571,Republican,4.0,17,0.875
3178411504,4,2,7,0.36111111111111105,0.282227558046487,Democrat,9.0,73,0.6666666666666666
531863408,1,7,4,0.5,0.660279049120719,Republican,3.0,5,0.125
2234153128,3,6,3,0.28571428571428503,0.223425045653372,Democrat,7.0,22,0.3333333333333333
32300193,1,7,3,1.0,0.6855181237952691,Republican,155.0,5,0.875
428982308,1,1,8,0.7894736842105261,0.746230968634497,Republican,19.0,7,0.5
935326981989662721,0,8,5,,,,,,1.0
577445961,1,3,6,0.75,0.6689985756623681,Republican,6.0,21,0.75
26224119,0,4,7,0.8214285714285711,0.762926989677226,Republican,14.0,32,1.0
24544288,0,3,7,0.7125,0.694955822679142,Republican,20.0,10,1.0
821926679517990912,0,6,4,0.7738095238095231,0.726910489082614,Republican,21.0,13,1.0
362292355,0,1,9,0.796875,0.711912393132428,Republican,16.0,46,1.0
350266015,2,1,8,0.9318181818181811,0.7236193863480771,Republican,11.0,24,0.3333333333333333
872446502907650049,1,7,4,,,,,,0.875
734007202277515264,3,2,6,0.8125,0.701987534726762,Republican,8.0,42,0.4
117484424,7,3,5,0.204545454545454,0.20187590466656502,Democrat,11.0,19,0.7
65090629,3,2,6,0.25,0.29432891230833,Democrat,1.0,53,0.6
983148293189447680,0,5,5,0.8214285714285711,0.66760377201701,Republican,7.0,7,1.0
20698136,6,3,8,0.192307692307692,0.22313478780772103,Democrat,13.0,49,0.6666666666666666
765635080974839808,3,2,5,0.884615384615384,0.654189689907905,Republican,26.0,5,0.4
43686402,0,7,6,0.925,0.693313377711388,Republican,20.0,19,1.0
137417074,4,6,4,0.14285714285714202,0.18491176909234103,Democrat,14.0,27,0.4
166317282,2,2,11,0.273809523809523,0.209649396611641,Democrat,21.0,30,0.5
756987539517480960,1,6,4,0.8571428571428571,0.634488954006983,Republican,7.0,14,0.8571428571428571
814202156664295424,0,3,7,0.8839285714285711,,Republican,56.0,,1.0
247163518,0,9,3,0.109375,0.183719947250805,Democrat,16.0,4,0.0
3019860605,0,4,6,0.892857142857142,0.7008130459556181,Republican,7.0,17,1.0
803401159,2,6,3,0.764705882352941,0.727988777348585,Republican,17.0,6,0.75
859731031812976640,8,2,6,0.08333333333333301,0.22174083255317,Democrat,3.0,56,0.8
817074785557614592,0,0,10,,0.7730271633603051,,,32,0.5
463308334,4,3,5,,0.24008392351288801,,,56,0.42857142857142855
839088303706079233,4,5,4,,,,,,0.5555555555555556
1259925963061821440,1,8,3,0.75,0.649748497726597,Republican,9.0,16,0.8888888888888888
2457180217,4,1,6,0.7291666666666661,0.723602678239997,Republican,12.0,17,0.2
1491004544,0,3,7,0.59090909090909,0.6738615055250581,Republican,11.0,38,1.0
290076442,1,6,3,0.7884615384615381,0.6822800812529111,Republican,13.0,8,0.8571428571428571
2656949308,0,6,5,1.0,0.7347984951653941,Republican,2.0,15,1.0
944302712,2,6,4,,0.6786878136705471,,,21,0.75
22067368,5,7,1,0.323529411764705,0.318132688501409,Democrat,17.0,20,0.4166666666666667
833398190204391425,1,5,6,,,,,,0.8333333333333334
1650974696,1,6,5,1.0,0.663017173906935,Republican,4.0,16,0.8571428571428571
826220931173535745,0,7,4,,,,,,1.0
383308311,0,7,3,0.5,0.6337015910922961,Republican,2.0,2,0.0
711525386,0,5,7,0.833333333333333,0.730734674090586,Republican,3.0,41,1.0
805270074,3,5,4,0.25,0.27153735281386504,Democrat,4.0,7,0.375
368698379,1,9,0,,0.235942965416042,,,15,0.9
18325708,3,5,4,0.25,0.27955983524044503,Democrat,1.0,41,0.375
