index,Democrat,Republican,Ambigious,i_score,party
75855716,1,10,8,0.7187500000000001,Republican
776687322,3,15,12,0.9375,Republican
42524631,1,0,16,,
26160148,6,8,3,0.375,Democrat
15641085,66,113,43,,
2575639743,1,15,5,0.6666666666666661,Republican
160566531,2,15,11,0.55,Republican
26803685,7,5,8,0.152806622741571,Democrat
558189395,3,7,11,0.6666666666666661,Republican
491577854,0,3,16,,
25301171,2,10,14,0.9130434782608691,Republican
326185745,1,11,7,0.9500000000000001,Republican
534946471,1,2,11,0.8525641025641021,Republican
783504602025103362,1,9,5,,
24216012,7,6,34,,
246351909,2,5,8,0.8531249999999999,Republican
72358967,1,7,13,0.6517857142857141,Republican
425108176,1,9,7,0.75,Republican
203205818,0,3,14,0.90015243902439,Republican
3072138314,0,8,8,0.7419354838709671,Republican
46710093,0,2,12,0.7672413793103441,Republican
476236667,1,8,8,0.9166666666666661,Republican
2187206156,6,9,4,0.25,Democrat
766164072,1,5,9,,
120549862,2,2,9,,
15521789,9,7,8,0.0,Democrat
24660803,8,7,5,0.271428571428571,Democrat
21676621,2,10,6,0.7916666666666661,Republican
1726098164,0,5,28,0.907692307692307,Republican
307706424,2,10,7,0.833333333333333,Republican
50028098,12,7,6,0.25,Democrat
66142762,0,11,2,,
21776449,0,7,9,0.9,Republican
45068106,3,10,5,0.21428571428571402,Democrat
2896866728,0,1,12,,
65643848,1,10,10,0.8125,Republican
818543023017623552,0,16,6,0.8888888888888881,Republican
138172927,3,10,5,0.22619047619047603,Democrat
1017973296,0,5,12,0.0,Democrat
309822757,0,15,5,0.25354609929078004,Democrat
51621287,4,6,8,,
825792086,0,14,4,,
66001874,2,4,16,0.9437984496124031,Republican
502197865,3,2,10,0.7222222222222221,Republican
965239475520655361,1,13,3,,
88794361,4,6,6,0.138888888888888,Democrat
21892798,5,4,10,0.206521739130434,Democrat
1277158309565521920,0,1,12,0.25,Democrat
2923177251,0,13,8,0.785714285714285,Republican
840052255,1,11,11,0.7602040816326531,Republican
100973954,1,15,14,0.928571428571428,Republican
492827290,0,2,23,,
29445524,8,5,5,0.25,Democrat
446831880,2,1,11,,
897238858076749825,1,6,10,,
253688250,2,8,8,0.15,Democrat
4883317635,2,15,7,,
385167969,3,5,8,0.717391304347826,Republican
375922019,8,8,9,0.295454545454545,Democrat
840730920,1,9,7,1.0,Republican
66486749,5,9,6,,
1388896375,0,4,10,,
56400785,0,1,12,,
23258445,12,4,9,0.25,Democrat
2408009628,0,10,2,,
930304400,1,9,7,0.777777777777777,Republican
22115384,0,10,11,0.9081632653061221,Republican
236478723,10,12,5,0.23333333333333303,Democrat
337358435,5,9,7,0.204545454545454,Democrat
835751862,1,12,7,0.9,Republican
1258350955,0,4,9,0.8,Republican
784929250579214337,1,13,4,,
16226910,3,9,5,0.29,Democrat
770841665321840641,4,37,1,,
75123607,1,8,6,0.6000000000000001,Republican
239996007,3,9,11,0.75,Republican
17734932,1,5,12,0.8653846153846151,Republican
1027656895321071618,2,6,6,,
16423527,8,7,9,0.22222222222222202,Democrat
2292880440,3,5,9,0.9,Republican
21786314,2,9,6,0.7638888888888881,Republican
1684233230,15,3,9,0.109375,Democrat
79053827,0,10,12,0.25,Democrat
1633845685,1,5,11,,
120493923,1,7,7,,
1027462044,2,4,9,0.9343817787418651,Republican
394270610,1,3,10,,
400985704,2,11,7,0.771670288759697,Republican
860181553607053316,2,8,10,,
380227478,0,6,9,0.934210526315789,Republican
24083130,5,10,5,0.104166666666666,Democrat
80388979,2,7,9,,
513396024,4,10,7,0.928571428571428,Republican
148251250,3,15,19,0.75,Republican
184628546,1,9,4,0.75,Republican
4261004667,8,6,7,0.2,Democrat
1120659114,1,5,9,0.8125,Republican
2213110459,0,0,15,,
24314622,0,0,12,,
30953058,0,11,13,0.8125,Republican
15821659,0,13,17,0.796875,Republican
2356678554,1,7,13,0.8,Republican
159110985,0,3,16,,
3274774916,2,12,3,,
519892793,0,1,15,,
87531255,1,5,10,,
759149978648387584,0,5,8,0.5,Republican
939190178,0,7,20,0.9722222222222221,Republican
24935003,5,16,14,,
4014438435,3,6,8,0.683333333333333,Republican
455841613,3,7,7,,
463158530,11,8,9,0.325,Democrat
15282825,0,0,23,,
319776853,0,11,6,,
50383168,6,7,7,0.36688311688311603,Democrat
524468201,0,9,8,0.875,Republican
540121712,0,8,8,0.8709677419354831,Republican
1579204362,4,20,10,,
22216885,2,10,10,0.898148148148148,Republican
429978726,1,6,8,0.6666666666666661,Republican
44227423,1,11,8,,
717545463977795584,2,5,9,0.925,Republican
162924760,7,5,5,0.18181818181818102,Democrat
230643557,4,9,9,0.27272727272727204,Democrat
108465817,2,12,6,0.7216825099595481,Republican
140061083,1,12,9,0.7291666666666661,Republican
480790173,2,7,6,0.8194444444444441,Republican
801596149,0,3,15,,
68345179,6,7,9,0.22727272727272702,Democrat
74826916,5,10,6,0.1875,Democrat
88110301,2,18,6,0.7592592592592591,Republican
24295482,1,6,10,0.710648148148148,Republican
2401827770,1,7,9,,
18545481,0,1,12,0.7861111111111111,Republican
15544597,0,11,5,0.8362068965517241,Republican
751211705254940673,2,10,1,,
379998769,1,3,10,0.75,Republican
826631042006138880,1,9,6,0.833333333333333,Republican
2227569481,1,12,9,,
2951696359,0,10,7,0.75,Republican
774486797606907904,0,1,14,,
897905180162785285,2,7,11,,
433761230,3,4,12,0.678571428571428,Republican
1606673456,0,6,8,,
107179355,0,0,14,,
345020236,9,10,7,0.1875,Democrat
20215811,0,14,1,0.7916666666666661,Republican
1935490334,10,5,6,0.17857142857142802,Democrat
839626196,7,11,4,0.3125,Democrat
2236833270,0,0,13,,
16898084,0,4,40,0.9022727272727271,Republican
1151724008,1,8,10,,
66339214,0,0,14,,
634847061,1,12,10,0.7638888888888881,Republican
46748165,1,13,3,0.9375,Republican
1072653027104907269,2,9,5,,
2269920318,4,71,2,,
2934549785,0,7,9,0.807692307692307,Republican
476713951,3,15,14,0.625,Republican
525676572,3,12,10,,
3399349145,0,6,11,1.0,Republican
296550499,1,17,4,0.145833333333333,Democrat
272150198,1,8,6,0.9166666666666661,Republican
117342825,0,11,6,0.711619544939814,Republican
818579804802797568,2,56,0,,
539325012,2,6,8,0.65,Republican
41694822,2,11,9,0.777777777777777,Republican
15381439,3,11,1,0.25,Democrat
1497670207,0,5,9,,
22675766,5,12,9,0.822115384615384,Republican
193159368,5,5,7,0.22727272727272702,Democrat
223226602,12,7,6,0.208333333333333,Democrat
32785482,1,9,10,,
22908729,4,11,13,0.8806818181818181,Republican
106084703,4,23,18,0.732758620689655,Republican
865985681050423296,0,13,7,0.833333333333333,Republican
3981225735,0,10,6,0.68754894424085,Republican
18347020,1,11,13,0.8392857142857141,Republican
465903892,0,12,7,0.9500000000000001,Republican
59296053,0,3,12,0.6388888888888881,Republican
123481364,9,10,4,0.269230769230769,Democrat
472653951,0,4,13,0.6666666666666661,Republican
1416631759,1,3,12,0.716666666666666,Republican
26706741,2,2,23,0.991803278688524,Republican
48603017,0,1,13,,
36631773,0,18,3,0.260416666666666,Democrat
1521129409,2,5,10,0.846153846153846,Republican
762482029065666561,1,9,6,,
1433598463,2,7,12,0.416666666666666,Democrat
95354681,3,9,11,0.7272727272727271,Republican
41344876,1,4,18,0.6388888888888881,Republican
878834779,3,4,9,,
1072759567,4,8,4,0.375,Democrat
232717793,0,0,14,,
3227821818,1,10,9,0.7000000000000001,Republican
507026819,7,7,5,,
754316935643406337,4,11,3,,
25596707,0,10,9,0.900684931506849,Republican
807750996940177412,2,58,0,,
17829889,9,10,5,0.208333333333333,Democrat
884950836,1,12,8,0.928571428571428,Republican
27968630,2,14,14,0.9734848484848481,Republican
2851175319,2,12,0,0.22619047619047603,Democrat
873136082740707328,1,16,5,1.0,Republican
1469663742,0,7,8,1.0,Republican
121541121,1,9,9,0.75,Republican
731035650,0,9,10,0.9590163934426221,Republican
826990247196110850,0,8,7,,
48558532,7,5,18,0.267857142857142,Democrat
203441776,7,10,5,0.33333333333333304,Democrat
2314705176,9,7,8,0.5,Republican
754167186,1,0,10,0.42857142857142805,Democrat
4872162443,0,6,9,0.9375,Republican
354865786,1,9,18,0.8273809523809521,Republican
284225672,0,10,5,0.9166666666666661,Republican
327041202,7,12,2,,
240963487,12,9,4,0.318181818181818,Democrat
945641604894871553,0,29,0,,
269060922,3,5,13,0.125,Democrat
826582960245764097,2,41,0,,
752172657999810560,1,2,12,1.0,Republican
821635450456735746,1,11,4,,
27052422,1,14,10,0.5,Republican
233448181,2,12,5,,
176931855,2,11,14,0.8823529411764701,Republican
807075516125626368,1,11,6,0.725,Republican
1047657996,2,15,8,0.7916666666666661,Republican
1448785357,1,9,7,0.6071428571428571,Republican
20249983,2,13,6,0.35000000000000003,Democrat
2493222307,4,6,11,,
889482732,0,3,14,0.9166666666666661,Republican
36392729,10,6,5,0.321428571428571,Democrat
825546772369977344,2,15,3,,
78115303,10,9,6,0.1875,Democrat
924714187435233280,2,42,2,,
36087877,1,6,8,0.861111111111111,Republican
3759080235,0,6,9,0.772727272727272,Republican
53440995,0,3,16,0.9444444444444441,Republican
838485527263244289,1,5,12,,
563179311,1,8,9,0.25,Democrat
30243170,0,13,0,0.125,Democrat
490413023,3,10,2,0.208333333333333,Democrat
128360486,22,4,5,0.9937500000000001,Republican
806421138,0,7,11,0.833333333333333,Republican
796284015233892352,3,9,7,0.9,Republican
2858151526,1,6,10,0.8437500000000001,Republican
884651706,2,1,11,0.9278846153846151,Republican
54282197,3,8,9,0.928571428571428,Republican
1084375028,0,19,1,0.65,Republican
66275900,2,8,8,0.9062500000000001,Republican
44022983,5,13,3,0.19791666666666602,Democrat
756883948165300224,0,13,9,0.892857142857142,Republican
187921971,1,3,11,,
570181867,1,9,8,0.125,Democrat
102409025,3,9,12,0.8173076923076921,Republican
1046014974,2,7,7,0.833333333333333,Republican
2328007201,0,6,11,0.875,Republican
26767623,9,4,11,0.25,Democrat
15464697,2,17,1,0.315217391304347,Democrat
1649001522,3,13,4,0.75,Republican
121903639,1,9,4,0.75,Republican
27500515,2,6,14,0.8571428571428571,Republican
25779224,0,4,11,0.55,Republican
974961399045722112,2,15,3,,
4295163019,1,12,6,0.7142857142857141,Republican
60836889,0,4,8,0.7450980392156861,Republican
2365429469,1,11,5,,
2277466901,0,14,8,,
753733787712909313,0,7,9,,
23082565,1,16,4,0.8145161290322581,Republican
15945022,1,13,4,0.861111111111111,Republican
50843604,1,10,6,0.683333333333333,Republican
579118435,2,1,12,0.5454545454545451,Republican
303196232,1,3,10,0.7805555555555551,Republican
283198596,1,6,8,0.75,Republican
267994596,0,0,18,,
719921460,1,15,3,0.25,Democrat
32947677,0,3,34,,
37128382,2,15,15,,
3331767952,1,8,14,0.9592857142857141,Republican
936451973611753472,2,10,5,0.625,Republican
73695527,0,13,19,0.75,Republican
1583930106,0,11,5,0.7506510416666661,Republican
584913961,1,5,9,0.704545454545454,Republican
329345563,0,6,11,0.9062500000000001,Republican
846843458,1,15,9,0.875,Republican
719268418629677056,2,0,12,,
26844784,3,12,14,,
47480118,5,10,7,0.0,Democrat
368120569,1,8,9,0.8,Republican
812772689467281408,3,54,2,,
2823444001,0,0,16,0.9709677419354831,Republican
711569872497602561,0,10,9,,
825999492021440514,0,2,11,,
376532584,7,7,9,0.25,Democrat
100056997,10,4,6,,
3194751206,3,2,15,0.75,Republican
847839458,1,6,9,0.875,Republican
991275078,1,5,11,0.9181818181818181,Republican
952836672,1,10,12,1.0,Republican
845463989123371008,0,5,8,0.8672985781990521,Republican
1275034832,3,10,14,0.8125,Republican
428302607,3,13,7,0.65,Republican
25126813,3,16,9,0.9062500000000001,Republican
2845876973,7,9,7,0.305555555555555,Democrat
30613577,5,8,7,,
48334288,6,9,3,0.125,Democrat
2733550105,4,5,14,0.85,Republican
58378762,7,8,15,0.07142857142857101,Democrat
526461138,3,2,11,0.923529411764705,Republican
18101172,4,5,8,0.7000000000000001,Republican
103445666,0,0,14,,
2876155435,0,8,14,,
295925235,2,20,12,0.710526315789473,Republican
2239631671,0,13,11,,
36041523,1,11,8,0.678571428571428,Republican
2398321645,0,8,10,0.8269230769230761,Republican
2205261256,0,6,9,0.8875000000000001,Republican
795071447815323648,0,11,9,,
811722610585243649,0,3,20,,
26119937,0,6,9,0.6000000000000001,Republican
305228215,19,0,1,,
109677521,3,10,3,0.1875,Democrat
776549244576624640,5,9,7,1.0,Republican
2165861276,2,3,14,0.833333333333333,Republican
45612027,12,4,7,0.35000000000000003,Democrat
1315790462,0,6,8,0.7884615384615381,Republican
1531486038,1,8,8,,
865103932430987264,1,31,0,,
781215930,2,18,4,0.8552631578947361,Republican
91237064,1,5,10,,
911740022281383936,1,7,11,0.746323529411764,Republican
3432319258,0,9,8,0.6071428571428571,Republican
38570872,0,41,0,,
101531573,0,9,10,0.85,Republican
1426866648,1,9,6,,
847480128,2,14,5,0.8,Republican
16349648,4,9,3,,
3313927686,0,0,28,0.342105263157894,Democrat
1138066470,1,12,27,0.9125000000000001,Republican
19207102,3,13,2,0.8214285714285711,Republican
586336518,1,9,8,0.723175900339861,Republican
18203813,2,5,13,0.77,Republican
14776074,6,6,6,0.291666666666666,Democrat
1368465930,2,9,5,1.0,Republican
149252738,4,0,29,0.9,Republican
565533390,0,13,8,0.892857142857142,Republican
186705759,3,12,6,0.85,Republican
363645065,1,8,10,0.875,Republican
749353803435024384,0,3,13,,
912664926,8,7,6,0.22222222222222202,Democrat
878330492,0,14,6,0.75,Republican
112881147,5,4,3,,
3170244077,1,10,9,0.9166666666666661,Republican
762259710921830400,0,6,10,,
16954263,4,9,4,0.23809523809523803,Democrat
521742408,14,6,3,0.25,Democrat
35701107,4,7,18,,
4351318152,8,6,6,0.5,Republican
250151046,0,7,11,0.8125,Republican
586924924,0,3,11,0.8112244897959181,Republican
208750348,2,14,11,0.8214285714285711,Republican
25326262,2,13,18,0.890625,Republican
513735848,2,3,10,0.611111111111111,Republican
57388012,3,4,12,0.9426121372031661,Republican
14084147,2,14,4,1.0,Republican
3013060400,2,3,10,0.28125,Democrat
119910488,1,12,9,0.5,Republican
2194153447,1,6,12,0.7954545454545451,Republican
157836866,0,7,8,0.8125,Republican
271566411,1,10,10,0.9500000000000001,Republican
33127712,1,8,7,,
18711636,4,9,14,0.9605263157894731,Republican
119413988,2,4,14,,
1468180724,0,3,22,1.0,Republican
94197745,0,9,6,0.846153846153846,Republican
623504070,0,16,6,0.9166666666666661,Republican
899955758,0,11,15,0.5625,Republican
34974808,1,5,8,0.55,Republican
66933353,0,11,7,0.6029411764705881,Republican
139728950,5,7,11,0.8676470588235291,Republican
18137201,3,11,4,,
2769048557,1,15,16,0.9642857142857141,Republican
1140923334,4,10,6,0.777310924369747,Republican
88524858,1,14,9,0.818181818181818,Republican
137692697,0,10,8,,
215862160,2,10,10,0.642857142857142,Republican
77850977,1,8,6,0.8235294117647051,Republican
515847379,1,6,8,0.9038461538461531,Republican
43453429,1,10,10,0.928571428571428,Republican
1103431084778217472,0,4,12,,
531887214,2,9,21,0.9883720930232551,Republican
1281620143,2,5,11,0.9318181818181811,Republican
164235507,2,11,9,0.8125,Republican
439407160,9,7,5,0.20106531881503903,Democrat
1355929668,0,17,12,,
49123066,2,1,14,0.75,Republican
4615965259,0,2,12,0.513513513513513,Republican
157199202,2,18,7,,
1198539396,1,6,13,0.833333333333333,Republican
306859494,0,5,12,0.710526315789473,Republican
139198983,0,0,12,,
740731426883014657,0,2,13,,
182362719,1,4,21,,
625009786,1,4,10,0.8571428571428571,Republican
81951329,2,14,19,0.886363636363636,Republican
604270450,0,0,14,,
3351152440,0,2,11,0.7187500000000001,Republican
611353338,3,14,3,,
29461262,3,6,8,0.8676470588235291,Republican
47471605,4,9,7,0.15,Democrat
2269082384,0,10,13,1.0,Republican
1285001,0,2,50,,
27301272,1,21,17,0.611111111111111,Republican
343736801,5,8,4,0.678571428571428,Republican
957327464274984962,1,10,8,,
1594689847,0,7,10,0.875,Republican
739879068,1,6,7,,
132273859,1,14,6,0.846153846153846,Republican
4313448269,1,7,8,0.7000000000000001,Republican
22141346,3,3,10,0.9090909090909091,Republican
15050802,12,8,5,,
35907241,0,0,15,0.7884615384615381,Republican
88374158,5,13,4,,
1247711964,5,14,7,0.8250000000000001,Republican
52047166,5,13,4,0.7096774193548381,Republican
2891937729,1,10,10,0.6666666666666661,Republican
332063461,7,4,14,0.323529411764705,Democrat
1434288416,0,11,7,0.842105263157894,Republican
15501935,4,11,6,0.8888888888888881,Republican
301849169,2,7,8,,
581950210,4,0,42,0.23672566371681403,Democrat
517671348,1,12,14,1.0,Republican
121243616,0,6,7,,
713473837,4,8,6,0.5,Republican
912791713,7,7,8,0.25,Democrat
627917271,0,3,18,0.895833333333333,Republican
14833394,1,11,9,0.8,Republican
525689882,0,12,6,0.9166666666666661,Republican
785928945413656576,0,6,12,0.8676470588235291,Republican
205883446,0,8,12,,
703393441649139712,1,10,5,0.9375,Republican
27557675,0,7,9,0.7788461538461531,Republican
30095498,2,1,31,0.9186046511627901,Republican
832647944696320001,0,1,16,,
342735452,2,13,5,,
838083401332641792,1,15,9,1.0,Republican
42003529,0,0,12,0.671052631578947,Republican
798293028,0,10,19,0.9521403091557671,Republican
121989966,3,11,7,,
1062475490,3,7,5,0.25,Democrat
896473625745862656,1,10,4,0.7448613917652941,Republican
58331049,0,8,13,0.861111111111111,Republican
125136394,1,7,12,0.875,Republican
17261359,9,3,9,0.28125,Democrat
385650017,16,18,11,0.75,Republican
32383958,5,9,4,0.25,Democrat
18166549,0,4,8,0.677055916229782,Republican
957591234,2,10,6,0.833333333333333,Republican
3128197737,2,3,10,0.65,Republican
2878978353,1,7,16,0.88095238095238,Republican
815595745436803074,2,14,7,,
48283457,0,10,10,0.925,Republican
27973329,3,9,6,0.807692307692307,Republican
33975476,8,8,4,,
239692112,9,11,4,0.25,Democrat
284607464,7,10,6,0.189102564102564,Democrat
64272925,2,11,4,0.8430232558139531,Republican
26098575,1,4,10,0.75,Republican
32278745,3,12,5,,
312340659,1,11,8,0.7096423433896171,Republican
1640641176,1,12,10,,
94338163,4,11,8,,
761379422146531328,1,14,4,,
1081752061,1,6,9,1.0,Republican
856991644134068224,0,0,15,,
29010644,3,10,3,,
51969861,3,10,6,0.886363636363636,Republican
25432802,5,0,13,,
44520200,1,5,9,0.829268292682926,Republican
91638846,1,4,14,0.75,Republican
15547105,7,7,5,0.171052631578947,Democrat
1007522220,3,9,4,0.25,Democrat
94720846,1,14,17,0.7916666666666661,Republican
54025978,0,8,14,0.704545454545454,Republican
20387833,7,5,6,0.16346153846153802,Democrat
3281094372,1,4,16,0.5,Republican
54104378,0,8,10,,
421460415,2,3,17,0.923611111111111,Republican
229017220,10,9,3,0.717391304347826,Republican
21603495,3,11,8,,
1202426926239010818,1,5,10,,
417071508,8,7,6,0.375,Democrat
275147732,0,12,4,0.777777777777777,Republican
1693643544,0,6,11,0.678571428571428,Republican
107543277,5,8,4,0.159090909090909,Democrat
408804512,2,12,9,1.0,Republican
857207534049951749,2,48,0,,
500387427,8,5,3,,
371039549,2,16,1,,
429423875,1,9,9,0.9500000000000001,Republican
257685173,7,7,7,0.291666666666666,Democrat
216465335,2,10,10,0.8125,Republican
54303239,1,6,20,0.9252873563218391,Republican
3064728442,2,29,0,,
857402316361781249,0,0,12,,
1177295161,1,11,14,0.5892857142857141,Republican
2913010872,0,9,7,0.8571428571428571,Republican
163291624,1,7,10,0.45,Democrat
79884891,1,7,11,0.971544715447154,Republican
100887062,5,10,4,,
133981649,0,4,20,,
493734885,0,8,15,0.875,Republican
737760239039053824,9,3,9,0.625,Republican
48143720,6,4,8,0.16666666666666602,Democrat
1348222794,0,12,7,0.751189429475782,Republican
874867302,1,18,11,0.9062500000000001,Republican
38238955,2,7,8,0.6944444444444441,Republican
869429878671769600,2,16,0,,
499945135,1,10,13,0.7604166666666661,Republican
49826596,2,5,7,0.75,Republican
1010914654439211009,0,0,16,,
21051380,6,4,7,0.17307692307692302,Democrat
280314370,1,7,7,1.0,Republican
1419795826394632224,0,0,12,,
85594357,3,14,7,0.75,Republican
633585568,0,1,11,0.9166666666666661,Republican
17797538,9,21,7,0.234375,Democrat
189387520,1,10,19,0.8437500000000001,Republican
966369017878507520,0,10,7,0.8392857142857141,Republican
838147382,0,9,6,,
421356054,0,14,9,0.910714285714285,Republican
2732987812,0,3,15,0.9807692307692301,Republican
632473417,0,10,7,0.65,Republican
296677220,5,11,6,,
1081679490,0,18,0,,
117476512,2,10,6,,
220175178,0,8,9,,
225969042,6,22,10,0.7391304347826081,Republican
5627022,5,9,3,0.25,Democrat
4886269226,1,6,14,0.8437500000000001,Republican
16302080,6,10,3,0.14473684210526302,Democrat
40241830,3,10,6,0.8888888888888881,Republican
1110569017,6,6,10,0.804545454545454,Republican
818471525896650753,1,10,5,,
533755758,2,9,8,0.7878787878787871,Republican
920242624354770944,1,12,3,0.892857142857142,Republican
14956411,8,13,5,0.208333333333333,Democrat
3346253314,0,0,24,,
1486347446,1,11,10,0.6590909090909091,Republican
1713863852,3,4,12,0.8235294117647051,Republican
4851525589,1,8,8,0.9166666666666661,Republican
3892051882,1,9,15,0.6666666666666661,Republican
4803356959,2,8,6,0.6071428571428571,Republican
17168775,1,8,17,0.527777777777777,Republican
23241302,3,9,8,0.9166666666666661,Republican
361900130,1,9,6,0.9130434782608691,Republican
250032378,6,9,2,0.203125,Democrat
714959210648178689,1,12,8,,
191455972,0,11,10,0.9642857142857141,Republican
1311691297,2,9,6,0.625,Republican
52988771,1,3,11,0.928571428571428,Republican
976779180179361798,0,23,0,,
419623275,0,13,5,0.85,Republican
80115602,1,1,18,0.757142857142857,Republican
17824471,0,10,16,,
3885063074,1,11,7,0.8522727272727271,Republican
2153887129,2,16,9,1.0,Republican
750403230236938240,2,14,4,0.928571428571428,Republican
1115467082,2,7,8,0.35294117647058804,Democrat
117308306,3,17,10,0.625,Republican
35652648,2,2,9,0.625,Republican
72063370,1,6,17,,
91654561,2,7,8,,
988896103,2,8,7,,
71280156,8,8,4,0.25,Democrat
549795824,6,15,2,,
43132686,6,7,9,,
27741554,0,15,7,0.75,Republican
3109154207,0,4,13,,
343477647,2,12,5,0.923076923076923,Republican
74488943,5,14,6,0.6875,Republican
540909970,0,6,10,0.583333333333333,Republican
92425887,0,9,9,0.75,Republican
888415859638665218,2,48,5,,
50455838,9,8,3,0.19736842105263103,Democrat
785028404,3,10,5,0.8875000000000001,Republican
22864049,6,8,7,0.25,Democrat
67945637,8,9,8,0.28125,Democrat
868710811,2,12,4,0.84090909090909,Republican
61986796,0,0,25,,
388410575,2,8,9,0.808823529411764,Republican
1242773155,1,5,12,0.75,Republican
15127353,1,14,4,0.765625,Republican
466162552,3,20,10,,
2842603152,2,9,4,0.9166666666666661,Republican
3329240260,0,0,14,1.0,Republican
301857046,2,14,8,0.9173913043478261,Republican
1074462859,1,14,19,0.8269230769230761,Republican
437562579,3,9,10,0.861111111111111,Republican
29499313,7,10,9,0.1875,Democrat
2781007321,0,0,13,,
869295073,3,6,13,0.110231575190183,Democrat
3819810854,1,8,6,0.875,Republican
511238682,1,9,10,0.833333333333333,Republican
878957612217192449,1,8,7,,
2361404265,1,0,19,,
604954282,1,7,11,0.967532467532467,Republican
1610276624,1,18,10,0.8571428571428571,Republican
456016233,3,7,6,0.9375,Republican
147247726,1,10,8,0.7790697674418601,Republican
22918653,1,9,6,0.97877358490566,Republican
1960676719,10,5,13,,
18340587,3,9,11,0.6578947368421051,Republican
509852145,6,2,10,0.08333333333333301,Democrat
490912770,4,9,10,0.833333333333333,Republican
19848487,3,15,8,0.716666666666666,Republican
194097857,2,5,8,,
39355100,1,9,10,0.859375,Republican
432789912,1,6,11,0.9062500000000001,Republican
17609723,1,6,16,0.75,Republican
3123825387,11,3,7,0.25,Democrat
36359867,11,8,9,,
2864854481,2,2,13,0.866666666666666,Republican
3873671542,1,3,10,0.6666666666666661,Republican
66130124,10,8,3,0.0625,Democrat
1127700090259480581,0,1,12,,
201684742,0,9,7,1.0,Republican
17906698,13,4,8,,
18011125,1,10,5,,
15358606,2,8,8,0.8,Republican
25553371,0,2,12,0.8210784313725491,Republican
899059525,1,5,8,0.7222222222222221,Republican
1976138702,1,6,12,0.7763157894736841,Republican
774184586,1,11,11,0.8571428571428571,Republican
12859152,5,9,3,0.22916666666666602,Democrat
309080980,7,11,7,0.75,Republican
2974056359,0,1,13,0.9166666666666661,Republican
561313849,0,7,7,0.9375,Republican
32942487,2,10,5,,
540506535,1,12,7,0.897058823529411,Republican
128682397,0,4,12,0.75,Republican
209252003,2,11,13,0.875,Republican
946530610813767680,3,3,8,0.7333333333333331,Republican
874702735,0,3,12,,
1917329930,1,7,19,0.805555555555555,Republican
25127561,0,16,16,0.936170212765957,Republican
301672091,0,5,16,,
1284472567,8,9,3,0.208333333333333,Democrat
374104340,6,6,10,0.75,Republican
260764670,1,9,9,0.802631578947368,Republican
1287220346,0,5,9,0.8125,Republican
748202450729975809,2,9,11,,
1907959530,1,9,7,0.5625,Republican
255636435,2,3,10,,
37270635,2,10,10,,
15536090,4,12,3,0.27272727272727204,Democrat
20451329,2,11,5,0.736111111111111,Republican
14584829,0,7,10,,
212713519,3,15,8,0.9166666666666661,Republican
1965264416,1,9,6,0.442307692307692,Democrat
479667256,0,10,10,0.6000000000000001,Republican
1125546486,3,7,5,0.1,Democrat
15821897,1,14,5,0.8269230769230761,Republican
845850307,0,1,13,0.7279411764705881,Republican
534308567,3,10,11,0.8145161290322581,Republican
331661521,1,9,5,,
269235211,0,11,6,,
1499775464,2,12,6,0.7916666666666661,Republican
157883829,1,11,16,0.25,Democrat
609616577,9,2,6,0.25,Democrat
154429186,0,11,9,0.6944444444444441,Republican
260597948,2,4,7,0.21428571428571402,Democrat
48537030,0,11,19,0.75,Republican
2924539231,2,9,9,0.85,Republican
48638828,2,3,11,,
723330581900054528,2,13,4,0.928571428571428,Republican
832439369143373824,0,10,7,0.890625,Republican
785224386672459776,1,10,6,0.8625,Republican
722809238083342336,2,50,2,,
2764332053,1,5,9,,
46557543,1,13,13,0.68125,Republican
2756131659,1,3,15,0.8823529411764701,Republican
58190598,0,17,7,0.8,Republican
19830711,2,5,10,0.8842592592592591,Republican
17846441,3,11,8,0.75,Republican
18325705,1,10,7,0.5,Republican
374789783,2,5,11,0.625,Republican
150706185,9,6,8,0.25,Democrat
63981951,0,16,13,0.925,Republican
44603427,2,13,17,0.88,Republican
3514628183,7,10,4,,
604502741,0,9,6,0.765625,Republican
18498813,7,6,0,,
75960328,4,5,10,0.0,Democrat
1640633586,1,9,8,1.0,Republican
279340238,1,7,11,0.8308823529411761,Republican
532458706,2,7,10,0.7894736842105261,Republican
4331651002,2,56,0,,
20281328,2,7,8,0.8365384615384611,Republican
818134415792631810,0,10,10,,
3247925082,0,5,78,,
2685205465,1,4,15,,
22873997,3,11,5,,
575610586,11,7,4,0.23684210526315702,Democrat
797122438475567108,2,60,1,,
25427532,2,8,11,0.9500000000000001,Republican
28103790,7,11,6,0.204545454545454,Democrat
69561112,0,5,9,0.833333333333333,Republican
866689532,3,7,7,0.7187500000000001,Republican
46332459,8,12,4,0.15,Democrat
1586490487,0,3,13,0.8250000000000001,Republican
41981966,1,11,10,0.9656113537117901,Republican
2832742492,3,13,11,0.5625,Republican
526824449,2,2,13,0.991120218579234,Republican
31050329,2,16,10,0.75,Republican
300829491,23,3,13,0.175603054330875,Democrat
25924436,0,2,13,0.9607279693486591,Republican
48092922,8,8,10,0.25,Democrat
752727994226081792,0,0,14,,
99785889,3,9,14,0.9,Republican
24069723,2,10,14,0.859375,Republican
2384331146,1,8,7,0.975,Republican
816331615299403776,2,57,0,,
2933088685,0,18,6,,
97236510,8,8,8,0.277777777777777,Democrat
